chrom	pos	change
19	107327	gained
19	253937	gained
19	254303	gained
19	258023	gained
19	263981	gained
19	267472	gained
19	286087	gained
19	289490	gained
19	289656	gained
19	290469	gained
19	293932	gained
19	293933	gained
19	295846	gained
19	301072	gained
19	309475	gained
19	310638	gained
19	311035	gained
19	311036	gained
19	314113	gained
19	314175	gained
19	317700	gained
19	318623	gained
19	325513	gained
19	325864	gained
19	326196	gained
19	326197	gained
19	329840	gained
19	335266	gained
19	336277	gained
19	336278	gained
19	339370	gained
19	339810	gained
19	339811	gained
19	341499	gained
19	355352	gained
19	355353	gained
19	355837	gained
19	370601	gained
19	372347	gained
19	375492	gained
19	376652	gained
19	382571	gained
19	384911	gained
19	384912	gained
19	388031	gained
19	388720	gained
19	388721	gained
19	392022	gained
19	392839	gained
19	393154	gained
19	393410	gained
19	396650	gained
19	399169	gained
19	405060	gained
19	405592	gained
19	406737	gained
19	407899	gained
19	431374	gained
19	439191	gained
19	442944	gained
19	448288	gained
19	449251	gained
19	449657	gained
19	451318	gained
19	451319	gained
19	453104	gained
19	453159	gained
19	453748	gained
19	453749	gained
19	453825	gained
19	458747	gained
19	461396	gained
19	461584	gained
19	461585	gained
19	461597	gained
19	461598	gained
19	462236	gained
19	462942	gained
19	488469	gained
19	488504	gained
19	488505	gained
19	492858	gained
19	496650	gained
19	496651	gained
19	498523	gained
19	500990	gained
19	503446	gained
19	518684	gained
19	519747	gained
19	521406	gained
19	521814	gained
19	522738	gained
19	527268	gained
19	527896	gained
19	535619	gained
19	540048	gained
19	542241	gained
19	546819	gained
19	547052	gained
19	547223	gained
19	549677	gained
19	556630	gained
19	556631	gained
19	556691	gained
19	558712	gained
19	558786	gained
19	561815	gained
19	562291	gained
19	566185	gained
19	577424	gained
19	580153	gained
19	580835	gained
19	580836	gained
19	581069	gained
19	582466	gained
19	582467	gained
19	583660	gained
19	583742	gained
19	583743	gained
19	583898	gained
19	584050	gained
19	584783	gained
19	587079	gained
19	587681	gained
19	587918	gained
19	589580	gained
19	593887	gained
19	610242	gained
19	611913	gained
19	614835	gained
19	614836	gained
19	616997	gained
19	616998	gained
19	623545	gained
19	625196	gained
19	625197	gained
19	644143	gained
19	646899	gained
19	651541	gained
19	652737	gained
19	652738	gained
19	652946	gained
19	652947	gained
19	657586	gained
19	658012	gained
19	658367	gained
19	679362	gained
19	687772	gained
19	690546	gained
19	694120	gained
19	694491	gained
19	703590	gained
19	703591	gained
19	704537	gained
19	713439	gained
19	715778	gained
19	720637	gained
19	720638	gained
19	725457	gained
19	730233	gained
19	730234	gained
19	731384	gained
19	731385	gained
19	736446	gained
19	738112	gained
19	741390	gained
19	741391	gained
19	744256	gained
19	747149	gained
19	748083	gained
19	749552	gained
19	749876	gained
19	753085	gained
19	754784	gained
19	757411	gained
19	763506	gained
19	767515	gained
19	769051	gained
19	769658	gained
19	770017	gained
19	770934	gained
19	772397	gained
19	774934	gained
19	777436	gained
19	782852	gained
19	783769	gained
19	785945	gained
19	806254	gained
19	812800	gained
19	815085	gained
19	817707	gained
19	821085	gained
19	821860	gained
19	829336	gained
19	829337	gained
19	829407	gained
19	833013	gained
19	836556	gained
19	838335	gained
19	840126	gained
19	845533	gained
19	850732	gained
19	862022	gained
19	862023	gained
19	863387	gained
19	869035	gained
19	870487	gained
19	870488	gained
19	871445	gained
19	871446	gained
19	871784	gained
19	871785	gained
19	872800	gained
19	878431	gained
19	880600	gained
19	881411	gained
19	882942	gained
19	883724	gained
19	884781	gained
19	885816	gained
19	886944	gained
19	890843	gained
19	891947	gained
19	895327	gained
19	899566	gained
19	903119	gained
19	924361	gained
19	924382	gained
19	924773	gained
19	926208	gained
19	926209	gained
19	929185	gained
19	929752	gained
19	956660	gained
19	957974	gained
19	963333	gained
19	964050	gained
19	967019	gained
19	967819	gained
19	970629	gained
19	971931	gained
19	971932	gained
19	974965	gained
19	974966	gained
19	977762	gained
19	982967	gained
19	994812	gained
19	995280	gained
19	995281	gained
19	995813	gained
19	998888	gained
19	998889	gained
19	1002845	gained
19	1003807	gained
19	1004324	gained
19	1006570	gained
19	1007108	gained
19	1007352	gained
19	1007370	gained
19	1008357	gained
19	1009584	gained
19	1009882	gained
19	1010690	gained
19	1012378	gained
19	1013019	gained
19	1015908	gained
19	1017959	gained
19	1017960	gained
19	1018540	gained
19	1019015	gained
19	1019104	gained
19	1020671	gained
19	1026317	gained
19	1030168	gained
19	1030648	gained
19	1031211	gained
19	1031338	gained
19	1031339	gained
19	1032870	gained
19	1038220	gained
19	1038869	gained
19	1040764	gained
19	1042807	gained
19	1042808	gained
19	1047159	gained
19	1047160	gained
19	1050873	gained
19	1051213	gained
19	1051749	gained
19	1053523	gained
19	1056063	gained
19	1059003	gained
19	1059773	gained
19	1060486	gained
19	1061919	gained
19	1067821	gained
19	1074062	gained
19	1074063	gained
19	1074250	gained
19	1074251	gained
19	1081119	gained
19	1081616	gained
19	1090802	gained
19	1093667	gained
19	1095428	gained
19	1095580	gained
19	1095644	gained
19	1095645	gained
19	1098065	gained
19	1100143	gained
19	1100144	gained
19	1101990	gained
19	1102138	gained
19	1102209	gained
19	1103231	gained
19	1103412	gained
19	1103520	gained
19	1107033	gained
19	1107034	gained
19	1107333	gained
19	1109212	gained
19	1119874	gained
19	1119875	gained
19	1119962	gained
19	1121889	gained
19	1124052	gained
19	1152655	gained
19	1159133	gained
19	1161942	gained
19	1161943	gained
19	1167342	gained
19	1173553	gained
19	1175395	gained
19	1187547	gained
19	1188828	gained
19	1193882	gained
19	1193883	gained
19	1193964	gained
19	1194194	gained
19	1208942	gained
19	1222267	gained
19	1223788	gained
19	1225052	gained
19	1262246	gained
19	1262247	gained
19	1268993	gained
19	1275087	gained
19	1275366	gained
19	1275986	gained
19	1278664	gained
19	1291817	gained
19	1291868	gained
19	1307147	gained
19	1321163	gained
19	1323929	gained
19	1324974	gained
19	1325588	gained
19	1325589	gained
19	1326730	gained
19	1335529	gained
19	1335530	gained
19	1343076	gained
19	1347380	gained
19	1347700	gained
19	1348259	gained
19	1353102	gained
19	1354194	gained
19	1366420	gained
19	1372440	gained
19	1377172	gained
19	1386714	gained
19	1387917	gained
19	1387918	gained
19	1387924	gained
19	1387925	gained
19	1400678	gained
19	1435020	gained
19	1435021	gained
19	1456543	gained
19	1510660	gained
19	1511110	gained
19	1512091	gained
19	1512092	gained
19	1524281	gained
19	1524440	gained
19	1529549	gained
19	1530013	gained
19	1530014	gained
19	1533868	gained
19	1533869	gained
19	1538011	gained
19	1538012	gained
19	1549045	gained
19	1552892	gained
19	1576922	gained
19	1576923	gained
19	1605541	gained
19	1605542	gained
19	1614818	gained
19	1673508	gained
19	1675515	gained
19	1675516	gained
19	1679404	gained
19	1679405	gained
19	1681735	gained
19	1694882	gained
19	1697631	gained
19	1711557	gained
19	1711558	gained
19	1723135	gained
19	1723462	gained
19	1723606	gained
19	1723607	gained
19	1724031	gained
19	1724032	gained
19	1726231	gained
19	1726232	gained
19	1727001	gained
19	1730376	gained
19	1738303	gained
19	1744390	gained
19	1746404	gained
19	1746405	gained
19	1750445	gained
19	1764997	gained
19	1766072	gained
19	1773812	gained
19	1773813	gained
19	1777613	gained
19	1786764	gained
19	1810398	gained
19	1811546	gained
19	1812520	gained
19	1813206	gained
19	1813803	gained
19	1813804	gained
19	1814297	gained
19	1818402	gained
19	1818457	gained
19	1821635	gained
19	1825400	gained
19	1825660	gained
19	1826110	gained
19	1826111	gained
19	1837059	gained
19	1840265	gained
19	1842116	gained
19	1842918	gained
19	1847405	gained
19	1847406	gained
19	1848241	gained
19	1848242	gained
19	1848627	gained
19	1848956	gained
19	1850894	gained
19	1851083	gained
19	1853665	gained
19	1853666	gained
19	1854556	gained
19	1865672	gained
19	1872114	gained
19	1876564	gained
19	1876565	gained
19	1890658	gained
19	1896092	gained
19	1904610	gained
19	1906914	gained
19	1909715	gained
19	1909716	gained
19	1914533	gained
19	1914939	gained
19	1920711	gained
19	1922598	gained
19	1922938	gained
19	1926640	gained
19	1928530	gained
19	1932577	gained
19	1934362	gained
19	1937456	gained
19	1941063	gained
19	1947505	gained
19	1951122	gained
19	1958307	gained
19	1966645	gained
19	1968570	gained
19	1997362	gained
19	1999681	gained
19	2020557	gained
19	2021048	gained
19	2023517	gained
19	2024861	gained
19	2025709	gained
19	2029029	gained
19	2029030	gained
19	2036490	gained
19	2078826	gained
19	2079298	gained
19	2080510	gained
19	2088657	gained
19	2103961	gained
19	2115437	gained
19	2115492	gained
19	2116647	gained
19	2116758	gained
19	2116759	gained
19	2120153	gained
19	2127271	gained
19	2127906	gained
19	2127907	gained
19	2169120	gained
19	2170108	gained
19	2202989	gained
19	2240405	gained
19	2244902	gained
19	2253778	gained
19	2255335	gained
19	2267197	gained
19	2270206	gained
19	2271321	gained
19	2275077	gained
19	2275078	gained
19	2277986	gained
19	2284064	gained
19	2289529	gained
19	2289530	gained
19	2292740	gained
19	2295627	gained
19	2295628	gained
19	2296862	gained
19	2303461	gained
19	2307340	gained
19	2322084	gained
19	2324846	gained
19	2327402	gained
19	2337376	gained
19	2352637	gained
19	2352638	gained
19	2353735	gained
19	2356276	gained
19	2356473	gained
19	2360852	gained
19	2369672	gained
19	2369673	gained
19	2381267	gained
19	2382234	gained
19	2382235	gained
19	2383127	gained
19	2385571	gained
19	2393757	gained
19	2394016	gained
19	2394320	gained
19	2398222	gained
19	2403562	gained
19	2405204	gained
19	2439887	gained
19	2447321	gained
19	2458909	gained
19	2475033	gained
19	2482307	gained
19	2485936	gained
19	2486135	gained
19	2486136	gained
19	2487857	gained
19	2491566	gained
19	2499801	gained
19	2505764	gained
19	2514126	gained
19	2515872	gained
19	2518848	gained
19	2519422	gained
19	2520231	gained
19	2522053	gained
19	2528704	gained
19	2537756	gained
19	2550164	gained
19	2557390	gained
19	2557391	gained
19	2565231	gained
19	2565655	gained
19	2565656	gained
19	2569945	gained
19	2577372	gained
19	2597826	gained
19	2597827	gained
19	2603688	gained
19	2605238	gained
19	2635950	gained
19	2635951	gained
19	2637229	gained
19	2637959	gained
19	2637960	gained
19	2639207	gained
19	2648216	gained
19	2656372	gained
19	2676054	gained
19	2676664	gained
19	2676758	gained
19	2676759	gained
19	2677594	gained
19	2677595	gained
19	2683827	gained
19	2686644	gained
19	2687650	gained
19	2691313	gained
19	2695705	gained
19	2695706	gained
19	2696953	gained
19	2701184	gained
19	2703511	gained
19	2707281	gained
19	2707754	gained
19	2709343	gained
19	2714719	gained
19	2717071	gained
19	2717072	gained
19	2717879	gained
19	2721591	gained
19	2729867	gained
19	2739685	gained
19	2745528	gained
19	2748000	gained
19	2748353	gained
19	2748596	gained
19	2749935	gained
19	2749936	gained
19	2754546	gained
19	2758120	gained
19	2759106	gained
19	2782367	gained
19	2787830	gained
19	2787831	gained
19	2803621	gained
19	2803622	gained
19	2806573	gained
19	2812151	gained
19	2812152	gained
19	2819963	gained
19	2819964	gained
19	2821028	gained
19	2822230	gained
19	2830231	gained
19	2833585	gained
19	2833800	gained
19	2833801	gained
19	2841916	gained
19	2842539	gained
19	2851911	gained
19	2853564	gained
19	2858352	gained
19	2860089	gained
19	2860533	gained
19	2861857	gained
19	2867863	gained
19	2868846	gained
19	2888928	gained
19	2888929	gained
19	2893536	gained
19	2896952	gained
19	2897243	gained
19	2899923	gained
19	2903964	gained
19	2904272	gained
19	2906585	gained
19	2913890	gained
19	2920704	gained
19	2928933	gained
19	2929478	gained
19	2932542	gained
19	2936442	gained
19	2939399	gained
19	2942162	gained
19	2962274	gained
19	2962307	gained
19	2962308	gained
19	2965908	gained
19	2972806	gained
19	2976112	gained
19	2976113	gained
19	2977597	gained
19	2989378	gained
19	2991137	gained
19	2991611	gained
19	2994836	gained
19	3023549	gained
19	3030117	gained
19	3048764	gained
19	3062984	gained
19	3062985	gained
19	3064065	gained
19	3084072	gained
19	3099028	gained
19	3101359	gained
19	3106304	gained
19	3113838	gained
19	3118118	gained
19	3119404	gained
19	3122653	gained
19	3139713	gained
19	3143153	gained
19	3143692	gained
19	3148067	gained
19	3150679	gained
19	3158712	gained
19	3159028	gained
19	3167430	gained
19	3171564	gained
19	3175968	gained
19	3176273	gained
19	3188315	gained
19	3265852	gained
19	3268202	gained
19	3268783	gained
19	3275438	gained
19	3287656	gained
19	3299209	gained
19	3313000	gained
19	3313016	gained
19	3318986	gained
19	3320115	gained
19	3323646	gained
19	3323647	gained
19	3326499	gained
19	3326803	gained
19	3328176	gained
19	3328482	gained
19	3334240	gained
19	3340617	gained
19	3344915	gained
19	3346171	gained
19	3351097	gained
19	3352686	gained
19	3364187	gained
19	3365582	gained
19	3369570	gained
19	3369571	gained
19	3383391	gained
19	3388244	gained
19	3390415	gained
19	3393509	gained
19	3397430	gained
19	3398389	gained
19	3401320	gained
19	3401321	gained
19	3402665	gained
19	3403352	gained
19	3403353	gained
19	3405690	gained
19	3405691	gained
19	3409054	gained
19	3409397	gained
19	3410850	gained
19	3417089	gained
19	3418154	gained
19	3419130	gained
19	3419780	gained
19	3421519	gained
19	3422425	gained
19	3424819	gained
19	3425399	gained
19	3432282	gained
19	3432283	gained
19	3444370	gained
19	3444371	gained
19	3470860	gained
19	3478645	gained
19	3493330	gained
19	3494487	gained
19	3494488	gained
19	3497857	gained
19	3502304	gained
19	3526451	gained
19	3539442	gained
19	3545148	gained
19	3546900	gained
19	3554782	gained
19	3557003	gained
19	3557004	gained
19	3564010	gained
19	3564011	gained
19	3581057	gained
19	3581058	gained
19	3582601	gained
19	3582695	gained
19	3586470	gained
19	3603926	gained
19	3631035	gained
19	3631567	gained
19	3633191	gained
19	3636768	gained
19	3636769	gained
19	3655138	gained
19	3657798	gained
19	3659283	gained
19	3659284	gained
19	3660058	gained
19	3660246	gained
19	3678075	gained
19	3705588	gained
19	3705589	gained
19	3708635	gained
19	3718434	gained
19	3732228	gained
19	3732688	gained
19	3734674	gained
19	3739469	gained
19	3739470	gained
19	3739671	gained
19	3739672	gained
19	3743212	gained
19	3763117	gained
19	3766719	gained
19	3784755	gained
19	3785221	gained
19	3791827	gained
19	3796848	gained
19	3801674	gained
19	3834495	gained
19	3844766	gained
19	3844981	gained
19	3866924	gained
19	3870246	gained
19	3874602	gained
19	3874603	gained
19	3879704	gained
19	3904043	gained
19	3933123	gained
19	3984767	gained
19	3988327	gained
19	4004559	gained
19	4007990	gained
19	4011868	gained
19	4016003	gained
19	4016004	gained
19	4018099	gained
19	4030188	gained
19	4030189	gained
19	4030345	gained
19	4030956	gained
19	4035564	gained
19	4040304	gained
19	4045517	gained
19	4055683	gained
19	4063066	gained
19	4064416	gained
19	4064417	gained
19	4070161	gained
19	4071149	gained
19	4076271	gained
19	4112477	gained
19	4116651	gained
19	4118479	gained
19	4118714	gained
19	4129120	gained
19	4132099	gained
19	4133403	gained
19	4139771	gained
19	4139927	gained
19	4145639	gained
19	4146106	gained
19	4147244	gained
19	4147245	gained
19	4159338	gained
19	4161362	gained
19	4162254	gained
19	4165312	gained
19	4167205	gained
19	4174948	gained
19	4174949	gained
19	4180688	gained
19	4180689	gained
19	4184511	gained
19	4186393	gained
19	4186394	gained
19	4190191	gained
19	4191050	gained
19	4205323	gained
19	4209916	gained
19	4226074	gained
19	4229633	gained
19	4240946	gained
19	4245809	gained
19	4249032	gained
19	4250990	gained
19	4254681	gained
19	4255303	gained
19	4256821	gained
19	4257140	gained
19	4259505	gained
19	4269316	gained
19	4277168	gained
19	4288924	gained
19	4292839	gained
19	4318653	gained
19	4318654	gained
19	4337480	gained
19	4343033	gained
19	4347168	gained
19	4351940	gained
19	4353172	gained
19	4355052	gained
19	4355053	gained
19	4408054	gained
19	4408055	gained
19	4415003	gained
19	4415004	gained
19	4424553	gained
19	4454826	gained
19	4457494	gained
19	4466105	gained
19	4473203	gained
19	4481281	gained
19	4487296	gained
19	4496196	gained
19	4500204	gained
19	4508944	gained
19	4525045	gained
19	4530899	gained
19	4540428	gained
19	4547293	gained
19	4547370	gained
19	4553183	gained
19	4553223	gained
19	4553224	gained
19	4580796	gained
19	4582231	gained
19	4595559	gained
19	4600336	gained
19	4607585	gained
19	4607851	gained
19	4609899	gained
19	4610237	gained
19	4610463	gained
19	4614097	gained
19	4615311	gained
19	4619923	gained
19	4623999	gained
19	4628395	gained
19	4631910	gained
19	4640293	gained
19	4652821	gained
19	4653350	gained
19	4653418	gained
19	4656354	gained
19	4668128	gained
19	4668129	gained
19	4668416	gained
19	4669674	gained
19	4670235	gained
19	4670312	gained
19	4676139	gained
19	4711092	gained
19	4711093	gained
19	4716420	gained
19	4719020	gained
19	4726799	gained
19	4727748	gained
19	4727940	gained
19	4732165	gained
19	4735520	gained
19	4774588	gained
19	4774589	gained
19	4774770	gained
19	4775497	gained
19	4781386	gained
19	4783856	gained
19	4791238	gained
19	4794256	gained
19	4807362	gained
19	4841150	gained
19	4841809	gained
19	4841898	gained
19	4843611	gained
19	4846348	gained
19	4846773	gained
19	4847711	gained
19	4851361	gained
19	4858153	gained
19	4858897	gained
19	4858898	gained
19	4861860	gained
19	4863401	gained
19	4867649	gained
19	4867688	gained
19	4867689	gained
19	4875820	gained
19	4885993	gained
19	4888432	gained
19	4892470	gained
19	4893602	gained
19	4922956	gained
19	4947039	gained
19	4947040	gained
19	4962667	gained
19	4964025	gained
19	4969051	gained
19	4972960	gained
19	4978245	gained
19	4981095	gained
19	4981096	gained
19	4983302	gained
19	4984349	gained
19	4991415	gained
19	5016398	gained
19	5019841	gained
19	5033335	gained
19	5034036	gained
19	5039134	gained
19	5041314	gained
19	5041315	gained
19	5042074	gained
19	5064946	gained
19	5065895	gained
19	5075797	gained
19	5101387	gained
19	5102415	gained
19	5105187	gained
19	5111992	gained
19	5114114	gained
19	5114115	gained
19	5122590	gained
19	5122763	gained
19	5122816	gained
19	5127896	gained
19	5130078	gained
19	5138481	gained
19	5140521	gained
19	5148629	gained
19	5165212	gained
19	5174029	gained
19	5187119	gained
19	5187120	gained
19	5190987	gained
19	5197519	gained
19	5199578	gained
19	5204057	gained
19	5204058	gained
19	5204762	gained
19	5204763	gained
19	5206773	gained
19	5214115	gained
19	5214531	gained
19	5215038	gained
19	5215937	gained
19	5217937	gained
19	5218358	gained
19	5218359	gained
19	5228986	gained
19	5240634	gained
19	5273570	gained
19	5274984	gained
19	5274985	gained
19	5275607	gained
19	5277887	gained
19	5288810	gained
19	5291408	gained
19	5291409	gained
19	5293174	gained
19	5295566	gained
19	5296418	gained
19	5296945	gained
19	5296946	gained
19	5301738	gained
19	5311410	gained
19	5311411	gained
19	5314259	gained
19	5314260	gained
19	5331052	gained
19	5339976	gained
19	5339977	gained
19	5359312	gained
19	5359600	gained
19	5362631	gained
19	5375923	gained
19	5383987	gained
19	5383988	gained
19	5385736	gained
19	5385737	gained
19	5387904	gained
19	5389333	gained
19	5393530	gained
19	5397111	gained
19	5399910	gained
19	5401991	gained
19	5403789	gained
19	5415876	gained
19	5421960	gained
19	5445172	gained
19	5445173	gained
19	5452487	gained
19	5455795	gained
19	5464287	gained
19	5464705	gained
19	5466564	gained
19	5467765	gained
19	5468380	gained
19	5469830	gained
19	5473118	gained
19	5473119	gained
19	5473940	gained
19	5478245	gained
19	5497312	gained
19	5508569	gained
19	5509374	gained
19	5510411	gained
19	5511921	gained
19	5518467	gained
19	5533325	gained
19	5533545	gained
19	5555096	gained
19	5557947	gained
19	5557948	gained
19	5589031	gained
19	5590926	gained
19	5618230	gained
19	5625267	gained
19	5669969	gained
19	5696244	gained
19	5722334	gained
19	5735616	gained
19	5736039	gained
19	5759229	gained
19	5765719	gained
19	5769870	gained
19	5773688	gained
19	5820145	gained
19	5822706	gained
19	5828919	gained
19	5866653	gained
19	5868573	gained
19	5868574	gained
19	5872860	gained
19	5873281	gained
19	5875891	gained
19	5877255	gained
19	5879293	gained
19	5883067	gained
19	5885913	gained
19	5886526	gained
19	5894125	gained
19	5895549	gained
19	5897845	gained
19	5898612	gained
19	5909790	gained
19	5909791	gained
19	5911966	gained
19	5912639	gained
19	5912640	gained
19	5913557	gained
19	5915592	gained
19	5934232	gained
19	5945566	gained
19	5947869	gained
19	5947870	gained
19	5963069	gained
19	5986443	gained
19	5995268	gained
19	6002916	gained
19	6142042	gained
19	6142534	gained
19	6143197	gained
19	6146256	gained
19	6150851	gained
19	6150852	gained
19	6157253	gained
19	6157254	gained
19	6167413	gained
19	6197103	gained
19	6200778	gained
19	6203145	gained
19	6212280	gained
19	6214289	gained
19	6214290	gained
19	6214293	gained
19	6231932	gained
19	6235331	gained
19	6246352	gained
19	6246694	gained
19	6246998	gained
19	6263097	gained
19	6267826	gained
19	6275837	gained
19	6278497	gained
19	6278696	gained
19	6285719	gained
19	6289229	gained
19	6290310	gained
19	6305882	gained
19	6323202	gained
19	6323206	gained
19	6413154	gained
19	6414645	gained
19	6416122	gained
19	6419273	gained
19	6452303	gained
19	6455413	gained
19	6495062	gained
19	6495063	gained
19	6495734	gained
19	6496774	gained
19	6516661	gained
19	6516662	gained
19	6524659	gained
19	6545889	gained
19	6547249	gained
19	6547396	gained
19	6554158	gained
19	6556777	gained
19	6564401	gained
19	6573297	gained
19	6579028	gained
19	6579029	gained
19	6583779	gained
19	6584375	gained
19	6584632	gained
19	6585045	gained
19	6585090	gained
19	6589424	gained
19	6592391	gained
19	6607695	gained
19	6610789	gained
19	6612554	gained
19	6632417	gained
19	6634254	gained
19	6635986	gained
19	6635987	gained
19	6643698	gained
19	6666315	gained
19	6673888	gained
19	6675229	gained
19	6680926	gained
19	6680927	gained
19	6690611	gained
19	6696921	gained
19	6697405	gained
19	6701787	gained
19	6702041	gained
19	6711956	gained
19	6711957	gained
19	6717625	gained
19	6732747	gained
19	6732759	gained
19	6734129	gained
19	6775397	gained
19	6779987	gained
19	6781751	gained
19	6781752	gained
19	6782920	gained
19	6786673	gained
19	6791666	gained
19	6792866	gained
19	6795146	gained
19	6796266	gained
19	6801574	gained
19	6802213	gained
19	6802214	gained
19	6808546	gained
19	6808783	gained
19	6812563	gained
19	6812564	gained
19	6813166	gained
19	6821187	gained
19	6909933	gained
19	6909934	gained
19	6910040	gained
19	6910237	gained
19	6914826	gained
19	6914827	gained
19	6916031	gained
19	6924670	gained
19	6927995	gained
19	6929766	gained
19	6930809	gained
19	6931215	gained
19	6932101	gained
19	6933547	gained
19	6933905	gained
19	6937682	gained
19	6938122	gained
19	6939102	gained
19	6943678	gained
19	6945140	gained
19	6946404	gained
19	6963453	gained
19	6964545	gained
19	6964546	gained
19	6964785	gained
19	6968668	gained
19	6972916	gained
19	6972917	gained
19	6973743	gained
19	6975328	gained
19	6977867	gained
19	6977868	gained
19	6982541	gained
19	6985758	gained
19	6985759	gained
19	6988913	gained
19	6989188	gained
19	6991504	gained
19	6993083	gained
19	6993084	gained
19	6996988	gained
19	6996989	gained
19	6996993	gained
19	6997910	gained
19	6998998	gained
19	7012024	gained
19	7018559	gained
19	7035023	gained
19	7041690	gained
19	7066695	gained
19	7072883	gained
19	7073262	gained
19	7073263	gained
19	7077934	gained
19	7077935	gained
19	7079408	gained
19	7100015	gained
19	7105134	gained
19	7105879	gained
19	7105974	gained
19	7106323	gained
19	7134400	gained
19	7134401	gained
19	7134536	gained
19	7140523	gained
19	7140755	gained
19	7142293	gained
19	7142842	gained
19	7148581	gained
19	7148582	gained
19	7150142	gained
19	7150143	gained
19	7152210	gained
19	7158414	gained
19	7160950	gained
19	7160951	gained
19	7167714	gained
19	7168212	gained
19	7168804	gained
19	7168805	gained
19	7169311	gained
19	7184761	gained
19	7185304	gained
19	7187859	gained
19	7188978	gained
19	7197588	gained
19	7197589	gained
19	7199801	gained
19	7207296	gained
19	7207658	gained
19	7210252	gained
19	7218535	gained
19	7218574	gained
19	7218901	gained
19	7219497	gained
19	7227870	gained
19	7229676	gained
19	7233256	gained
19	7234621	gained
19	7249632	gained
19	7256391	gained
19	7256546	gained
19	7257989	gained
19	7268794	gained
19	7271274	gained
19	7274707	gained
19	7275654	gained
19	7281210	gained
19	7283412	gained
19	7285047	gained
19	7292581	gained
19	7424185	gained
19	7425398	gained
19	7430574	gained
19	7471756	gained
19	7480685	gained
19	7483402	gained
19	7488515	gained
19	7489386	gained
19	7491744	gained
19	7492559	gained
19	7498797	gained
19	7498798	gained
19	7498829	gained
19	7500853	gained
19	7501652	gained
19	7501653	gained
19	7503964	gained
19	7504534	gained
19	7507347	gained
19	7507515	gained
19	7513403	gained
19	7515347	gained
19	7524130	gained
19	7528496	gained
19	7528733	gained
19	7533217	gained
19	7533765	gained
19	7533766	gained
19	7538776	gained
19	7538777	gained
19	7555340	gained
