chrom	pos	change
20	93439	gained
20	97393	gained
20	110097	gained
20	116786	gained
20	120470	gained
20	134015	gained
20	134365	gained
20	144569	gained
20	145412	gained
20	156163	gained
20	160207	gained
20	168078	gained
20	168079	gained
20	174068	gained
20	219009	gained
20	219097	gained
20	223857	gained
20	225057	gained
20	256571	gained
20	257732	gained
20	258190	gained
20	267350	gained
20	272592	gained
20	277691	gained
20	283534	gained
20	284072	gained
20	284073	gained
20	299497	gained
20	337567	gained
20	339483	gained
20	339484	gained
20	340233	gained
20	341265	gained
20	345163	gained
20	352162	gained
20	352163	gained
20	352168	gained
20	352169	gained
20	353083	gained
20	353695	gained
20	354965	gained
20	355166	gained
20	356002	gained
20	358618	gained
20	362066	gained
20	362440	gained
20	382625	gained
20	384340	gained
20	385051	gained
20	385239	gained
20	393976	gained
20	399222	gained
20	402708	gained
20	415203	gained
20	442936	gained
20	446307	gained
20	532101	gained
20	532102	gained
20	542775	gained
20	545196	gained
20	548929	gained
20	550162	gained
20	551052	gained
20	551053	gained
20	564892	gained
20	579655	gained
20	579656	gained
20	587423	gained
20	592523	gained
20	596113	gained
20	605321	gained
20	605322	gained
20	605936	gained
20	608981	gained
20	630968	gained
20	630969	gained
20	643676	gained
20	651639	gained
20	652238	gained
20	654617	gained
20	660690	gained
20	665549	gained
20	678577	gained
20	708968	gained
20	708969	gained
20	709688	gained
20	714314	gained
20	714460	gained
20	714461	gained
20	718541	gained
20	719881	gained
20	719882	gained
20	721110	gained
20	729989	gained
20	731003	gained
20	731743	gained
20	734766	gained
20	734767	gained
20	735196	gained
20	736445	gained
20	742630	gained
20	746883	gained
20	752355	gained
20	752356	gained
20	752631	gained
20	753361	gained
20	753515	gained
20	754365	gained
20	754366	gained
20	754380	gained
20	755216	gained
20	756181	gained
20	756530	gained
20	757826	gained
20	762695	gained
20	764830	gained
20	764831	gained
20	765944	gained
20	765945	gained
20	771267	gained
20	773507	gained
20	773518	gained
20	774412	gained
20	775374	gained
20	775375	gained
20	776866	gained
20	776867	gained
20	777513	gained
20	777514	gained
20	792075	gained
20	799480	gained
20	799481	gained
20	811428	gained
20	816911	gained
20	821972	gained
20	821973	gained
20	829607	gained
20	830358	gained
20	831249	gained
20	844799	gained
20	844800	gained
20	850374	gained
20	850375	gained
20	853434	gained
20	854089	gained
20	854561	gained
20	854562	gained
20	855337	gained
20	856562	gained
20	857276	gained
20	858058	gained
20	861741	gained
20	861742	gained
20	862715	gained
20	870555	gained
20	873748	gained
20	879837	gained
20	883643	gained
20	887454	gained
20	887799	gained
20	892721	gained
20	892722	gained
20	893979	gained
20	893980	gained
20	895324	gained
20	900414	gained
20	906234	gained
20	919093	gained
20	920750	gained
20	921306	gained
20	927541	gained
20	927619	gained
20	930372	gained
20	933235	gained
20	933236	gained
20	936078	gained
20	939164	gained
20	939165	gained
20	941497	gained
20	944648	gained
20	945229	gained
20	946302	gained
20	960786	gained
20	960787	gained
20	975247	gained
20	984764	gained
20	987712	gained
20	988863	gained
20	996292	gained
20	998565	gained
20	998811	gained
20	999046	gained
20	1001986	gained
20	1022777	gained
20	1022778	gained
20	1027159	gained
20	1029685	gained
20	1030234	gained
20	1068252	gained
20	1086751	gained
20	1093561	gained
20	1099328	gained
20	1113103	gained
20	1113104	gained
20	1118398	gained
20	1120496	gained
20	1126038	gained
20	1152236	gained
20	1161062	gained
20	1162369	gained
20	1172793	gained
20	1192764	gained
20	1192765	gained
20	1197003	gained
20	1199203	gained
20	1199204	gained
20	1200908	gained
20	1217543	gained
20	1264025	gained
20	1270092	gained
20	1280318	gained
20	1291392	gained
20	1292000	gained
20	1292448	gained
20	1293535	gained
20	1295720	gained
20	1345366	gained
20	1368125	gained
20	1371695	gained
20	1387948	gained
20	1389336	gained
20	1389880	gained
20	1389895	gained
20	1390245	gained
20	1391957	gained
20	1392601	gained
20	1392602	gained
20	1396651	gained
20	1396652	gained
20	1397896	gained
20	1409566	gained
20	1415262	gained
20	1428405	gained
20	1463799	gained
20	1465595	gained
20	1475617	gained
20	1496277	gained
20	1497911	gained
20	1497992	gained
20	1499215	gained
20	1500505	gained
20	1502047	gained
20	1502491	gained
20	1504990	gained
20	1534250	gained
20	1539348	gained
20	1540030	gained
20	1540431	gained
20	1541748	gained
20	1541749	gained
20	1542230	gained
20	1572372	gained
20	1593197	gained
20	1608019	gained
20	1608020	gained
20	1612818	gained
20	1613955	gained
20	1614913	gained
20	1614914	gained
20	1623868	gained
20	1626068	gained
20	1634985	gained
20	1654993	gained
20	1657729	gained
20	1659221	gained
20	1659224	gained
20	1681536	gained
20	1681928	gained
20	1684398	gained
20	1685450	gained
20	1685498	gained
20	1685499	gained
20	1688835	gained
20	1689460	gained
20	1689555	gained
20	1689556	gained
20	1690348	gained
20	1691188	gained
20	1701626	gained
20	1701627	gained
20	1709097	gained
20	1713955	gained
20	1713956	gained
20	1721986	gained
20	1725521	gained
20	1762282	gained
20	1764618	gained
20	1764619	gained
20	1784198	gained
20	1793949	gained
20	1793950	gained
20	1820186	gained
20	1820187	gained
20	1834058	gained
20	1835000	gained
20	1835784	gained
20	1836530	gained
20	1837507	gained
20	1839441	gained
20	1856728	gained
20	1856729	gained
20	1856730	gained
20	1856970	gained
20	1861389	gained
20	1884114	gained
20	1886492	gained
20	1894895	gained
20	1896242	gained
20	1896287	gained
20	1909904	gained
20	1910649	gained
20	1910879	gained
20	1910880	gained
20	2023206	gained
20	2023651	gained
20	2035774	gained
20	2059354	gained
20	2082731	gained
20	2084576	gained
20	2104810	gained
20	2126088	gained
20	2149066	gained
20	2158420	gained
20	2161110	gained
20	2169064	gained
20	2170887	gained
20	2179713	gained
