chrom	pos	change
12	70034	gained
12	74420	gained
12	74495	gained
12	82558	gained
12	83507	gained
12	83998	gained
12	84597	gained
12	85360	gained
12	88797	gained
12	88798	gained
12	91945	gained
12	92818	gained
12	92819	gained
12	92833	gained
12	93459	gained
12	94673	gained
12	147849	gained
12	147850	gained
12	148285	gained
12	169045	gained
12	169660	gained
12	181264	gained
12	210507	gained
12	210508	gained
12	212305	gained
12	213017	gained
12	213055	gained
12	213056	gained
12	217027	gained
12	224662	gained
12	224901	gained
12	229683	gained
12	229684	gained
12	233785	gained
12	235140	gained
12	238566	gained
12	248200	gained
12	248201	gained
12	262644	gained
12	264403	gained
12	265516	gained
12	265528	gained
12	271372	gained
12	281662	gained
12	296580	gained
12	302139	gained
12	303142	gained
12	310465	gained
12	311948	gained
12	315727	gained
12	319789	gained
12	323336	gained
12	326876	gained
12	330314	gained
12	351709	gained
12	351710	gained
12	375618	gained
12	422778	gained
12	472964	gained
12	477225	gained
12	480948	gained
12	483878	gained
12	485607	gained
12	485700	gained
12	502470	gained
12	505332	gained
12	518302	gained
12	519089	gained
12	519791	gained
12	526481	gained
12	528259	gained
12	540992	gained
12	540993	gained
12	552597	gained
12	553732	gained
12	562960	gained
12	563989	gained
12	564184	gained
12	564871	gained
12	565141	gained
12	565329	gained
12	569973	gained
12	570916	gained
12	573321	gained
12	576675	gained
12	577022	gained
12	578098	gained
12	578099	gained
12	585826	gained
12	586405	gained
12	588603	gained
12	588943	gained
12	590543	gained
12	591177	gained
12	596989	gained
12	602790	gained
12	614310	gained
12	618490	gained
12	618491	gained
12	624658	gained
12	627477	gained
12	632668	gained
12	633164	gained
12	636768	gained
12	643102	gained
12	646893	gained
12	646894	gained
12	649773	gained
12	651888	gained
12	661030	gained
12	663223	gained
12	663394	gained
12	663746	gained
12	663747	gained
12	666942	gained
12	668641	gained
12	673346	gained
12	673786	gained
12	673852	gained
12	673853	gained
12	676899	gained
12	685417	gained
12	685490	gained
12	687483	gained
12	687692	gained
12	690450	gained
12	693694	gained
12	695087	gained
12	695095	gained
12	696673	gained
12	697350	gained
12	698633	gained
12	706124	gained
12	708319	gained
12	708442	gained
12	708443	gained
12	709527	gained
12	709528	gained
12	710440	gained
12	717500	gained
12	719257	gained
12	719311	gained
12	723289	gained
12	723980	gained
12	731022	gained
12	740008	gained
12	751513	gained
12	751662	gained
12	795982	gained
12	797864	gained
12	803486	gained
12	803487	gained
12	813410	gained
12	813867	gained
12	821385	gained
12	821910	gained
12	821911	gained
12	822662	gained
12	826670	gained
12	830153	gained
12	840734	gained
12	840735	gained
12	878663	gained
12	896964	gained
12	926666	gained
12	963193	gained
12	964531	gained
12	964532	gained
12	982516	gained
