chrom	pos	change
11	122940	gained
11	129070	gained
11	129071	gained
11	131245	gained
11	135137	gained
11	166766	gained
11	183429	gained
11	184946	gained
11	194716	gained
11	207398	gained
11	207399	gained
11	207461	gained
11	209001	gained
11	220313	gained
11	220314	gained
11	229214	gained
11	233296	gained
11	234683	gained
11	234819	gained
11	235420	gained
11	235892	gained
11	235893	gained
11	240866	gained
11	243710	gained
11	244104	gained
11	244551	gained
11	244816	gained
11	246232	gained
11	252229	gained
11	253840	gained
11	270219	gained
11	282464	gained
11	282465	gained
11	284091	gained
11	284092	gained
11	288001	gained
11	290815	gained
11	291693	gained
11	295005	gained
11	300132	gained
11	300226	gained
11	303629	gained
11	303630	gained
11	307806	gained
11	313754	gained
11	314205	gained
11	316297	gained
11	323061	gained
11	325248	gained
11	326315	gained
11	329179	gained
11	332291	gained
11	332763	gained
11	332796	gained
11	333346	gained
11	336190	gained
11	336191	gained
11	338900	gained
11	341002	gained
11	341391	gained
11	341392	gained
11	344034	gained
11	351838	gained
11	352237	gained
11	354118	gained
11	354747	gained
11	361167	gained
11	362086	gained
11	363512	gained
11	365917	gained
11	382910	gained
11	383553	gained
11	384138	gained
11	384139	gained
11	384602	gained
11	387203	gained
11	388296	gained
11	388297	gained
11	389205	gained
11	389256	gained
11	389257	gained
11	389258	gained
11	389615	gained
11	390002	gained
11	390040	gained
11	392951	gained
11	392952	gained
11	393211	gained
11	393253	gained
11	396404	gained
11	397730	gained
11	400108	gained
11	405359	gained
11	409718	gained
11	409719	gained
11	410460	gained
11	410461	gained
11	412866	gained
11	415356	gained
11	419165	gained
11	419166	gained
11	424289	gained
11	424290	gained
11	425800	gained
11	431833	gained
11	437399	gained
11	437400	gained
11	437810	gained
11	438661	gained
11	438753	gained
11	438754	gained
11	449809	gained
11	449816	gained
11	512253	gained
11	512254	gained
11	518858	gained
11	525408	gained
11	549118	gained
11	550026	gained
11	553532	gained
11	554165	gained
11	556520	gained
11	567390	gained
11	569028	gained
11	578758	gained
11	619787	gained
11	639372	gained
11	639373	gained
11	640892	gained
11	642733	gained
11	643108	gained
11	644131	gained
11	645059	gained
11	654145	gained
11	657712	gained
11	658513	gained
11	672932	gained
11	672933	gained
11	676666	gained
11	693785	gained
11	694269	gained
11	701615	gained
11	701714	gained
11	706509	gained
11	709400	gained
11	712610	gained
11	715218	gained
11	715219	gained
11	716217	gained
11	716323	gained
11	728990	gained
11	771033	gained
11	771985	gained
11	775273	gained
11	780408	gained
11	780409	gained
11	784339	gained
11	786575	gained
11	786576	gained
11	786951	gained
11	786952	gained
11	802900	gained
11	819462	gained
11	820126	gained
11	820266	gained
11	822620	gained
11	822621	gained
11	823808	gained
11	825108	gained
11	825109	gained
11	831807	gained
11	831808	gained
11	833261	gained
11	833588	gained
11	836225	gained
11	838418	gained
11	840250	gained
11	842542	gained
11	842651	gained
11	842681	gained
11	843926	gained
11	845076	gained
11	845365	gained
11	849088	gained
11	849089	gained
11	855115	gained
11	855220	gained
11	855934	gained
11	856557	gained
11	856558	gained
11	856970	gained
11	864625	gained
11	866043	gained
11	866793	gained
11	871202	gained
11	873769	gained
11	873770	gained
11	876753	gained
11	888738	gained
11	891981	gained
11	892758	gained
11	892759	gained
11	894873	gained
11	895742	gained
11	895743	gained
11	900927	gained
11	918009	gained
11	925508	gained
11	935490	gained
11	939499	gained
11	943340	gained
11	947820	gained
11	953208	gained
11	954023	gained
11	954024	gained
11	959685	gained
11	964474	gained
11	972602	gained
11	974034	gained
11	977509	gained
11	977510	gained
11	977681	gained
11	983527	gained
11	988100	gained
11	991107	gained
11	1015443	gained
11	1039866	gained
11	1066042	gained
11	1066043	gained
11	1077145	gained
11	1093505	gained
11	1106449	gained
11	1112889	gained
11	1113449	gained
11	1115730	gained
11	1117494	gained
11	1117817	gained
11	1119407	gained
11	1121149	gained
11	1123737	gained
11	1124521	gained
11	1134835	gained
11	1135053	gained
11	1135054	gained
11	1135127	gained
11	1135128	gained
11	1143062	gained
11	1143737	gained
11	1144555	gained
11	1144571	gained
11	1242297	gained
11	1243377	gained
11	1246939	gained
11	1246940	gained
11	1248489	gained
11	1248490	gained
11	1248730	gained
11	1253399	gained
11	1264708	gained
11	1267958	gained
11	1268607	gained
11	1271319	gained
11	1279484	gained
11	1279485	gained
11	1284226	gained
11	1358606	gained
11	1379197	gained
11	1379198	gained
11	1381789	gained
11	1384206	gained
11	1385392	gained
11	1385393	gained
11	1386445	gained
11	1386833	gained
11	1386834	gained
11	1389433	gained
11	1389915	gained
11	1390113	gained
11	1393489	gained
11	1397431	gained
11	1398805	gained
11	1398920	gained
11	1399401	gained
11	1412846	gained
11	1419348	gained
11	1419436	gained
11	1419610	gained
11	1421487	gained
11	1421488	gained
11	1428778	gained
11	1429048	gained
11	1430197	gained
11	1430198	gained
11	1437757	gained
11	1441441	gained
11	1472048	gained
11	1472049	gained
11	1473050	gained
11	1473051	gained
11	1483541	gained
11	1485066	gained
11	1492443	gained
11	1492444	gained
11	1492992	gained
11	1492993	gained
11	1493761	gained
11	1494762	gained
11	1498377	gained
11	1498378	gained
11	1502096	gained
11	1507730	gained
11	1508431	gained
11	1518590	gained
11	1518591	gained
11	1524496	gained
11	1525572	gained
11	1527780	gained
11	1530028	gained
11	1530029	gained
11	1531245	gained
11	1531246	gained
11	1535257	gained
11	1535258	gained
11	1559285	gained
11	1584723	gained
11	1584724	gained
11	1585984	gained
11	1592571	gained
11	1593873	gained
11	1593874	gained
11	1595109	gained
11	1595262	gained
11	1601769	gained
11	1602762	gained
11	1602763	gained
11	1628512	gained
11	1631298	gained
11	1641038	gained
11	1650538	gained
11	1653369	gained
11	1653605	gained
11	1653606	gained
11	1654748	gained
11	1662769	gained
11	1663771	gained
11	1664210	gained
11	1664680	gained
11	1665002	gained
11	1668353	gained
11	1673635	gained
11	1674305	gained
11	1678012	gained
11	1678013	gained
11	1678054	gained
11	1678787	gained
11	1680109	gained
11	1681215	gained
11	1682956	gained
11	1684035	gained
11	1684363	gained
11	1687206	gained
11	1687470	gained
11	1687602	gained
11	1690983	gained
11	1691561	gained
11	1691562	gained
11	1691944	gained
11	1705511	gained
11	1718832	gained
11	1720854	gained
11	1741992	gained
11	1749962	gained
11	1753755	gained
11	1762737	gained
11	1762859	gained
11	1763645	gained
11	1763658	gained
11	1771186	gained
11	1773476	gained
11	1780702	gained
11	1803640	gained
11	1810620	gained
11	1824075	gained
11	1830672	gained
